time,open,high,low,close,volume,volume ma,rsi,histogram,macd,signal
1482849000,29.13,29.45,29.1225,29.315,73187420,121386195.4,67.4694037756182,0.0912818429168309,0.38311237374003,0.291830530823199
1482935400,29.38,29.50415,29.05,29.19,83623568,119861623.8,64.0463715078156,0.0689910158225238,0.378069300601354,0.30907828477883
1483021800,29.1125,29.277375,29.1,29.1825,60158076,115637076,63.837098510758,0.0481064939901199,0.36921140226648,0.32110490827636
1483108200,29.1625,29.3,28.8575,28.955,122345060,114336956.6,57.6803505410307,0.0150486877250737,0.339915767932702,0.324867080207628
1483453800,28.95,29.0825,28.69,29.0375,115127460,114787730.2,59.2164539448372,-0.00415697577668356,0.319670860486774,0.323827836263457
1483540200,28.9625,29.1275,28.9375,29.005,84472464,112146445.4,58.3184088362095,-0.0210031486887566,0.297573900402512,0.318577049091268
1483626600,28.98,29.21605,28.9525,29.1525,88774348,111346070.4,61.1947449843241,-0.0239522844775741,0.288636693494301,0.312588977971875
1483713000,29.195,29.54,29.1175,29.4775,127007600,111696706.6,66.6548829884902,-0.00665420062761135,0.30427122718736,0.310925427814972
1483972200,29.4875,29.8575,29.485,29.7475,134247792,112995433,70.383226416044,0.0189328488582335,0.334591488887764,0.31565864002953
1484058600,29.6925,29.845,29.575,29.7775,97848204,111007317.8,70.7742398277194,0.0330145548975499,0.356926833651467,0.323912278753918
1484145000,29.685,29.9825,29.65,29.9375,110354372,111250161,72.8342043878718,0.0473677977081551,0.383122025889111,0.335754228180956
1484231400,29.72375,29.825,29.5525,29.8125,108344880,107920642.8,68.7567954224415,0.0428428188201878,0.389307751706191,0.346464932886003
1484317800,29.7775,29.905,29.7025,29.76,104447792,106336665.6,67.058791880795,0.0312516763504454,0.38552952832406,0.354277851973615
1484663400,29.585,30.06,29.555,30,137759372,103919725.4,70.6296215085695,0.0344346640584052,0.397321182046621,0.362886517988216
1484749800,30,30.125,29.9275,29.9975,94851844,99792090.8,70.54383832826,0.0311566658234024,0.401832350267469,0.370675684444067
1484836200,29.85,30.0225,29.8425,29.945,102389164,99355664.4,68.6579749280885,0.0207389893189227,0.39659942109272,0.375860431773797
1484922600,30.1125,30.1125,29.93365,30,130391568,101590249.8,69.5755917270756,0.0132055431191199,0.392367360672697,0.379161817553577
1485181800,30,30.2025,29.9425,30.02,88200872,101243660.4,69.9204633286308,0.00561107595809701,0.386175662501198,0.380564586543101
1485268200,29.8875,30.025,29.875,29.9925,92844152,100668697.2,68.76621881247,-0.00466765124985763,0.374730022480779,0.379397673730637
1485354600,30.105,30.525,30.07,30.47,130346692,104336135,76.1335048833547,0.0161485659618502,0.39958338118295,0.3834348152211
1485441000,30.4175,30.61,30.4,30.485,105350304,105944279.2,76.3224442281979,0.0258107960592022,0.415698310295102,0.3898875142359
1485527400,30.535,30.5875,30.4,30.4875,82251776,105875689.6,76.3560402151671,0.0271188642312052,0.423786094524907,0.396667230293702
1485786600,30.2325,30.4075,30.165,30.4075,121510012,108943286.4,72.7964859897529,0.0177953678182318,0.418911440066491,0.40111607224826
1485873000,30.2875,30.3475,30.155,30.3375,196803972,112666232,69.7332202557674,0.00289458317463226,0.40473430121655,0.401839718041918
1485959400,31.7575,32.6225,31.7525,32.1875,447940160,129306867,86.2277083184018,0.107802503260844,0.536592847117973,0.428790343857129
1486045800,31.99375,32.3475,31.945,32.1325,134841644,131825326,84.7489988772253,0.16048639858456,0.629398342087828,0.468911943503269
1486132200,32.0775,32.2975,32.04,32.27,98029204,132288068.8,85.4220634762117,0.189594629405218,0.705905230259791,0.516310600854573
1486391400,32.2825,32.625,32.225,32.5725,107383696,131306873.6,86.8020425009472,0.21249797891164,0.781933074494123,0.569435095582483
1486477800,32.635,33.0225,32.6125,32.8825,152735364,132231252.2,88.0504307682925,0.230305904192478,0.857317475823081,0.627011571630603
1486564200,32.8375,33.055,32.805,33.01,92016288,131939656.4,88.5309423533051,0.231814958025599,0.916780269162601,0.684965311137002
1486650600,32.9125,33.11125,32.78,33.105,113399436,132091909.6,88.8894394857116,0.220426660646615,0.960498636945271,0.740071976298656
1486737000,33.115,33.235,33.0125,33.03,80261832,130687757.2,86.5883177525549,0.190200146961631,0.977822160000695,0.787622013039064
1486996200,33.27,33.455,33.1875,33.3225,92141684,130072451.8,87.9035341659136,0.172770214891783,1.00358478165379,0.830814566762009
1487082600,33.3675,33.7725,33.3125,33.755,132904892,129829727.8,89.537341819836,0.172815332774939,1.04683373273068,0.874018399955744
1487169000,33.88,34.0675,33.655,33.8775,142492400,132211755.6,89.9513279179886,0.16363375138285,1.07856058918431,0.914926837801457
1487255400,33.9175,33.975,33.70995,33.83625,90338220,131609208.4,88.6788902479384,0.138327270435076,1.0878359258453,0.949508655410225
1487341800,33.775,33.9575,33.775,33.93,88792788,129529269.4,89.0577408162423,0.112540731170604,1.09018456937348,0.977643838202877
1487687400,34.0575,34.1875,33.995,34.175,98028624,130020657,89.9995798396255,0.0972009922134163,1.09914507846965,1.00194408625623
1487773800,34.1075,34.28,34.0275,34.2775,83347728,129545835.8,90.3729216705665,0.0798976819475286,1.10181618869064,1.02191850674311
1487860200,34.345,34.37,34.075,34.1325,83152744,127186138.4,85.5096094781274,0.0462937365688731,1.0797856774542,1.03349194088533
1487946600,33.9775,34.165,33.82,34.165,87106340,126273940.2,85.6954194409599,0.0154565657796888,1.05281264810994,1.03735608233025
1488205800,34.285,34.35875,34.07,34.2325,81029704,126212836.6,86.0942499925721,-0.00983151925570769,1.02506668326062,1.03489820251633
1488292200,34.27,34.35875,34.175,34.2475,93931440,124833908,86.1864204396926,-0.0336439209694808,0.992843301304475,1.02648722227396
1488378600,34.4725,35.0375,34.39875,34.9475,145658340,122276626.4,89.6380860908843,-0.0114913265035788,1.01212306414448,1.02361439064806
1488465000,35,35.06965,34.69,34.74,104843936,105121815.2,83.0160817209989,-0.0195783773865099,0.999141418914924,1.01871979630143
1488551400,34.695,34.9575,34.6475,34.945,86284484,102693957.2,84.2537241423927,-0.0198257061571618,0.993937663604982,1.01376336976214
1488810600,34.84125,34.9425,34.648975,34.835,87000176,102142505.8,80.8491991611398,-0.0352036609135422,0.969758793620215,1.00496245453376
1488897000,34.765,34.995,34.6975,34.88,69785188,100262580.4,81.1841611417326,-0.049287086953726,0.9433535958416,0.992640682795326
1488983400,34.7375,34.95,34.705,34.75,74828944,96367259.4,76.9944551490187,-0.0728766069361657,0.901544924125119,0.974421531061285
1489069800,34.685,34.6975,34.2625,34.67,88623616,96197625.8,74.4482235825942,-0.0978307771011397,0.85213305968486,0.949963836786
1489156200,34.8125,34.839275,34.66,34.785,78451204,94450214.2,75.6926483018919,-0.109664724153421,0.812882931594224,0.922547655747645
1489411800,34.7125,34.8575,34.705,34.8,69686868,93921466,75.8578073397288,-0.118786632772994,0.774064364781403,0.892850997554396
1489498200,34.825,34.9125,34.71,34.7475,61236260,92376194.8,73.9635661771578,-0.129767456264329,0.730641677223986,0.860409133488314
1489584600,34.8525,35.187525,34.75625,35.115,102767096,90869305,78.0882828402591,-0.114238593586239,0.717610891505515,0.831849485091754
1489671000,35.18,35.255,35.065,35.1725,76927992,87591084.6,78.6579790735424,-0.10243112475754,0.703810579144829,0.806241703902369
1489757400,35.25,35.25,34.9725,34.9975,175539808,91851164,72.4813948939906,-0.108179266109781,0.671017621265143,0.779196887374924
1490016600,35.1,35.375,35.0575,35.365,86168152,91719932.2,76.6313482492079,-0.0897619516957389,0.666994447755251,0.756756399450989
1490103000,35.5275,35.7,34.9325,34.96,158119648,94724483.4,64.9981266231213,-0.106258223479083,0.623933620102136,0.730191843581219
1490189400,34.96125,35.4,34.94,35.355,103440660,95729130,69.8116173298886,-0.0924765778374266,0.614596121284436,0.707072699121862
1490275800,35.315,35.3961,35.1525,35.23,81385204,95640753,66.6862384704228,-0.0934141891303591,0.590304962708913,0.683719151839272
1490362200,35.375,35.435,35.0875,35.16,89582252,95764548.6,64.9331094396157,-0.0998055130344387,0.558962260546224,0.658767773580663
1490621400,34.8475,35.305,34.655,35.22,94300376,96428082.2,65.7639154772584,-0.100756301337918,0.532822396908266,0.633578698246183
1490707800,35.2275,36.01,35.155,35.95,133499220,98406471.2,73.8740886556497,-0.0552597466841751,0.564504014890964,0.619763761575139
1490794200,35.92,36.1225,35.7975,36.03,116694844,96958296.4,74.5846378489412,-0.0243914352147355,0.58927446755672,0.613665902771456
1490880600,36.0475,36.125,35.875,35.9825,84829008,95957550,73.3097477939201,-0.0123911501937675,0.598176965029246,0.610568115223014
1490967000,35.93,36.0675,35.7525,35.915,78646604,95575656,71.4409369883914,-0.0140941647252104,0.592950409316501,0.607044574041711
1491226200,35.9275,36.03,35.7625,35.925,79942856,95222790,71.556618975694,-0.0193188747050008,0.58289598066046,0.602214855365461
1491312600,35.8125,36.2225,35.7925,36.1925,79565416,95711801.4,74.528826994298,-0.00999994717836949,0.589714921392499,0.599714868570868
1491399000,36.055,36.365,35.9525,36.005,110871416,97513925,69.079889969484,-0.0210681081341686,0.573379733403158,0.594447841537326
1491485400,36.0725,36.13,35.8625,35.915,84596136,97312551,66.564216621456,-0.0380640491983476,0.546867780039392,0.58493182923774
1491571800,35.9325,36.045,35.8175,35.835,66688792,96724430.4,64.3219164602508,-0.0571595203733641,0.513482428771034,0.570641949144399
1491831000,35.9,35.9698,35.725,35.7925,75733588,97026766.4,63.1057157678153,-0.0740464796921542,0.478083849529206,0.55213032922136
1491917400,35.735,35.8375,35.015,35.4075,121517504,100040828.6,53.2780366916637,-0.110352727205848,0.414189420214051,0.524542147419898
1492003800,35.4,35.5375,35.2525,35.45,81400000,98972473.8,54.1273136214942,-0.129393807388662,0.362799888184071,0.492193695572733
1492090200,35.4775,35.595,35.2625,35.2625,71291520,98690650.2,49.8243569728604,-0.150998398300631,0.303445697696944,0.454444095997575
1492435800,35.37,35.47,35.2175,35.4575,66328376,93230078.6,53.9265774222224,-0.148322787414857,0.269040611729004,0.417363399143861
1492522200,35.3525,35.51,35.2775,35.3,58790176,91861179.8,50.3462418290075,-0.152726745232401,0.22645496760336,0.37918171283576
1492608600,35.47,35.5,35.1125,35.17,69313500,87420872.4,47.5405952009529,-0.159234095912337,0.180139092945339,0.339373188857676
1492695000,35.305,35.73,35.29,35.61,93217420,86909710.4,56.3973192203914,-0.129979691323005,0.17689857470392,0.306878266026925
1492781400,35.61,35.67,35.4625,35.5675,69283712,86304635.8,55.4239708023486,-0.110339848363717,0.168953455572279,0.279293303935996
1493040600,35.875,35.9875,35.795,35.91,68537332,85252389.8,61.2309626130768,-0.0729344919866734,0.188125188952654,0.261059680939327
1493127000,35.9775,36.225,35.9675,36.1325,73215752,84198158.6,64.4692017811629,-0.033846793763031,0.218751188735538,0.252597982498569
1493213400,36.1175,36.15,35.84405,35.92,80164964,81531445.8,59.3688931367367,-0.0234372180637579,0.223301459918872,0.24673867798263
1493299800,35.980625,36.04,35.8275,35.9475,56985388,78545973,59.8119904379049,-0.0161785636572939,0.226515473411013,0.242694037068307
1493386200,36.0225,36.075,35.8175,35.9125,83441432,78476594.2,58.9311336988725,-0.0152270861014605,0.223660179441481,0.238887265542941
1493645400,36.275,36.8,36.24,36.645,134411772,81264852.6,69.165805166401,0.030736059758403,0.277307340240945,0.246571280482542
1493731800,36.885,37.0225,36.71,36.8775,181408776,86338148.6,71.5862221119351,0.0705232976275506,0.33472540251698,0.26420210488943
1493818200,36.3975,36.8725,36.0675,36.765,182788136,91499284.6,68.7730885645212,0.0821760523831627,0.366922170368383,0.28474611798522
1493904600,36.63,36.785,36.4525,36.6325,93487488,90630088.2,65.5079404186836,0.0741201523969334,0.377396308481387,0.303276156084454
1493991000,36.69,37.245,36.69,37.24,109310900,91865826.4,72.0581427961429,0.101189689432417,0.429763267874975,0.328573578442558
1494250200,37.2575,38.425,37.2575,38.2525,195009652,98281869.4,79.1611563077681,0.17447166211399,0.546663156085046,0.372191493971056
1494336600,38.4675,38.72,38.3625,38.4975,156521452,102321262.6,80.4558300451163,0.223499418884196,0.651565767576301,0.428066348692105
1494423000,38.4075,38.485,38.0275,38.315,103222768,101406525.8,76.6363604225876,0.226963535312007,0.711770767832114,0.484807232520107
1494509400,38.1125,38.5175,38.0775,38.4875,109020232,102787537.4,77.7133257460681,0.223825624828565,0.764589263555813,0.540763638727248
1494595800,38.675,39.105,38.6675,39.025,130108068,105728364.8,80.6988372404533,0.239497489651559,0.840135500791696,0.600638011140137
1494855000,39.0025,39.1625,38.7625,38.925,104038876,107613889.8,78.5895085021771,0.224907788272131,0.881772746480301,0.65686495820817
1494941400,38.985,39.015,38.68,38.8675,80193912,108684076.6,77.337748571616,0.194315180084246,0.899758933313478,0.705443753229232
1495027800,38.4,38.6425,37.4275,37.5625,203070712,115371937.2,55.6667224815317,0.0752405557958815,0.799494447974084,0.724253892178202
1495114200,37.8175,38.335,37.7825,38.135,134272860,117424709.2,60.8496302536674,0.0265953819353244,0.757498119597358,0.730902737662033
1495200600,38.345,38.495,38.1575,38.265,107843152,119352681.2,61.9377839851577,-0.00365584894060922,0.726332926486272,0.729988775426881
1495459800,38.5,38.645,38.2275,38.4975,91865748,120519102,63.8718208576639,-0.0142426502328126,0.712185462635865,0.726428112868678
1495546200,38.725,38.725,38.3275,38.45,79675484,120842088.6,63.1656545117684,-0.0297856743957224,0.689196019874025,0.718981694269747
1495632600,38.46,38.5425,38.1675,38.335,76876616,120677671.2,61.3958486069539,-0.0518601767564666,0.654156473324164,0.706016650080631
1495719000,38.4325,38.5875,38.2575,38.4675,76942392,121675521.4,62.6928470885824,-0.0609582295977843,0.629818863083401,0.690777092681185
1495805400,38.5,38.56,38.3275,38.4025,87710548,121888977.2,61.5994832942922,-0.0739110127803234,0.598388326705781,0.672299339486104
1496151000,38.355,38.6075,38.3325,38.4175,80507404,119193758.8,61.7652006887227,-0.0833269887101111,0.568140603598465,0.651467592308576
1496237400,38.4925,38.5425,38.095,38.19,97804656,115013552.8,57.6982536050715,-0.105318425769012,0.519819560097311,0.625137985866323
1496323800,38.2925,38.3325,38.055,38.295,65616352,109154963.6,59.038824116054,-0.112579675551296,0.484413391427204,0.596993066978499
1496410200,38.395,38.8625,38.2225,38.8625,111082860,110034732.2,65.4177289762967,-0.0804554212387306,0.496423790430086,0.576879211668816
1496669400,38.585,38.6125,38.365,38.4825,101326648,109635519.6,58.8130758111486,-0.0856129647651748,0.469863005712348,0.555475970477523
1496755800,38.475,38.9525,38.445,38.6125,106499704,105210022.2,60.2901333731018,-0.081125512143148,0.454069080298588,0.535194592441736
1496842200,38.755,38.995,38.62,38.8425,84278588,101597879,62.8299391090094,-0.064261334637543,0.454867924144807,0.51912925878235
1496928600,38.8125,38.885,38.6,38.7475,85003192,100686900.2,61.0918742727271,-0.0611179899638674,0.442731771327516,0.503849761291383
1497015000,38.7975,38.7975,36.505,37.245,259530628,108212420,41.526130630008,-0.156423438375798,0.308320463321635,0.464743901697434
1497274200,36.435,36.5225,35.6275,36.355,289229320,116168482.6,34.4814859611948,-0.268993774187597,0.128501683962938,0.397495458150534
1497360600,36.79,36.8625,36.2875,36.6475,136661780,117799627.8,38.1925544424073,-0.310406805240664,0.0094869515997047,0.319893756840368
1497447000,36.875,36.875,35.96,36.29,126124928,120096178.6,35.542710300978,-0.345822878280936,-0.112384841010801,0.233438037270135
1497533400,35.83,36.11995,35.5525,36.0725,128661492,116375717.6,33.9972654608943,-0.365900931921267,-0.223938127631449,0.141962804289818
1497619800,35.945,36.125,35.55,35.5675,201444372,119734293.2,30.6634553485603,-0.392826503508871,-0.349070325096271,0.0437561784126001
1497879000,35.915,36.685,35.915,36.585,130165616,120850416.4,42.8282800282656,-0.324574759507811,-0.361962270972164,-0.0373875114643527
1497965400,36.7175,36.7175,36.235,36.2525,99600292,121237143.6,40.3377204987918,-0.2856596618102,-0.394462088727103,-0.108802426916903
1498051800,36.38,36.517325,36.1525,36.4675,85063004,121506519.6,42.6596967431157,-0.231580952303318,-0.39827861729605,-0.166697664992732
1498138200,36.4425,36.675,36.279975,36.4075,76425176,121483947.6,42.1664969041876,-0.187854917711092,-0.401516312131598,-0.213661394420505
1498224600,36.2825,36.79,36.2775,36.57,141757556,124724705.8,44.0530472410293,-0.138282340621862,-0.386514320197833,-0.248231979575971
1498483800,36.7925,37.07,36.345,36.455,102769444,125477650.6,42.9844130687378,-0.105038168651162,-0.379529690389923,-0.274491521738761
1498570200,36.2525,36.54,35.905,35.9325,99047564,126404658.6,38.4237687751889,-0.109537333875379,-0.411413189082985,-0.301875855207606
1498656600,36.1225,36.5275,35.790025,36.4575,88329728,125930912.2,44.7651789241233,-0.0703587773778159,-0.389824326929876,-0.31946554955206
1498743000,36.1775,36.2825,35.57,35.92,125997472,128949968.2,40.2005206971236,-0.0735035816747341,-0.411345026645478,-0.337841444970744
1498829400,36.1125,36.24,35.945,36.005,92096428,128000646.6,41.2212565728016,-0.0631169674827094,-0.41673765432413,-0.353620686841421
1499088600,36.22,36.325025,35.775,35.875,57111392,125789883.8,40.094046208691,-0.0583705471926318,-0.426583870832211,-0.368213323639579
1499261400,35.9225,36.1975,35.680925,36.0225,86278228,124778810,42.0309725799729,-0.0395656663726592,-0.417670406605403,-0.378104740232744
1499347800,35.755,35.875,35.6025,35.6825,96515128,125390637,38.9080969111782,-0.0439559307305099,-0.433049653645881,-0.389093722915371
1499434200,35.725,36.1875,35.725,36.045,76806848,124980819.8,43.7101720672339,-0.0177222245195579,-0.411246503564819,-0.393524279045261
1499693400,36.0275,36.4875,35.8425,36.265,84362544,116222415.6,46.4607077158888,0.017277154370795,-0.371927836081767,-0.389204990452562
1499779800,36.1825,36.4625,36.095,36.3825,79127344,105717316.8,47.924307313912,0.0493552731312034,-0.327510899038558,-0.376866172169761
1499866200,36.4675,36.545,36.205,36.435,99537912,103861123.4,48.6004142547967,0.0736601758452183,-0.284790952363238,-0.358451128208456
1499952600,36.375,37.1225,36.36,36.9425,100797492,102594751.6,54.7203247295908,0.120688024767724,-0.207591097248802,-0.328279122016525
1500039000,36.9925,37.3325,36.8325,37.26,80528244,100188089.2,58.0828787173916,0.167092470060254,-0.119413534441208,-0.286506004501462
1500298200,37.205,37.725,37.1425,37.39,95173824,94874561.8,59.4119505358627,0.198326930828495,-0.0385973409658433,-0.236924271794338
1500384600,37.3,37.5325,37.1675,37.52,71475168,91940039.4,60.7521145341307,0.217963749949605,0.0355304156426683,-0.182433334306937
1500471000,37.62,37.855,37.4875,37.755,83691876,91144618.6,63.1225587486576,0.235506068688506,0.111949251553696,-0.12355681713481
1500557400,37.875,37.935,37.5475,37.585,68974992,90340218,60.2859756432688,0.224433078014776,0.15698453038366,-0.0674485476311162
1500643800,37.4975,37.61,37.22,37.5675,105010520,91769485.2,59.987132819074,0.205225695589496,0.189083571855754,-0.0161421237337422
1500903000,37.645,38.11,37.475,38.0225,85972640,88980239.4,64.8639601637746,0.211612812009837,0.248373891278554,0.0367610792687171
1500989400,37.95,38.46,37.95,38.185,75415728,87612553.6,66.4372955430184,0.214558266191703,0.304958912008345,0.0904006458166427
1501075800,38.3375,38.4825,38.265,38.365,63123804,85816365.6,68.1391770167122,0.2158199350107,0.360175564580018,0.144355629569318
1501162200,38.4375,38.4975,36.825,37.64,129905348,87895146.6,55.8541064553626,0.15771321797754,0.341497152041242,0.183783934063703
1501248600,37.4725,37.5575,37.2975,37.375,68854612,85038003.6,52.1528325676971,0.0944382620029402,0.301831761567378,0.207393499564438
1501507800,37.475,37.5825,37.0325,37.1825,79383680,84402366.2,49.5824732185836,0.0356524684591433,0.251959085138367,0.216306616679224
1501594200,37.275,37.555,37.1025,37.5125,141474580,88620525.6,53.7872739607833,0.0160255135512919,0.236338508618338,0.220312995067047
1501680600,39.82,39.9375,39.04,39.285,279747200,98293974.2,68.8260549666976,0.113991892145919,0.362802860249445,0.248810968103526
1501767000,39.2625,39.3025,38.755,38.8925,108389184,98887677,63.8694710067321,0.142102881825128,0.426439570384936,0.284336688559808
1501853400,39.0175,39.35,38.9225,39.0975,82239408,99159305,65.2760296699123,0.162763415444644,0.487790957865613,0.325027542420969
1502112600,39.265,39.73,39.167525,39.7025,87481284,99315242,69.0993237990871,0.202827183012641,0.578561521186771,0.375734338174129
1502199000,39.65,40.4575,39.5675,40.02,144823584,102600054,70.9095459374914,0.234142450292896,0.66841240104025,0.434269950747354
1502285400,39.815,40.3175,39.7775,40.265,104526120,102849464.4,72.2599927881775,0.253172290389406,0.750735313734111,0.497563023344705
1502371800,39.975,40,38.6575,38.83,163217092,105970444.4,55.8934073454774,0.155713580997279,0.692204999591304,0.536491418594025
1502458200,39.15,39.6432,39.0175,39.37,105028384,107195451.4,59.6015107372082,0.116036035424293,0.681536462874391,0.565500427450098
1502717400,39.83,40.0525,39.6875,39.9625,88490936,106861307,63.2520782710433,0.117740524182965,0.712676082678804,0.594935558495839
1502803800,40.165,40.54875,40.035,40.4,117861948,109180646,65.7156518891888,0.135133025877424,0.763851840842619,0.628718814965195
1502890200,40.485,40.6275,40.0375,40.2375,110686448,110530374.6,63.9994476163439,0.122848132682976,0.782278980818916,0.659430848135939
1502976600,40.13,40.1775,39.46,39.465,111762260,112669738,56.4518591225237,0.0533972470471336,0.726177406944856,0.672780159897723
1503063000,39.465,39.875,39.18,39.375,109712276,112904825.8,55.6287451830511,-0.00480959254610114,0.666768169215096,0.671577761761198
1503322200,39.375,39.4725,38.777525,39.3025,105474112,113879899.4,54.9338774545779,-0.0517898120483766,0.606840496700727,0.658630308749103
1503408600,39.5575,40,39.505,39.945,86418340,114430030,59.7340874158019,-0.0435229537486806,0.604226616563253,0.647749570311933
1503495000,39.7675,40.1175,39.72,39.995,77596324,115153656,60.090349432117,-0.0387744279654636,0.599281535355104,0.638055963320567
1503581400,40.1075,40.185,39.6375,39.8175,79275672,112622172.2,58.1242635927811,-0.0509101941641912,0.574418220615328,0.625328414779519
1503667800,39.9125,40.14,39.8175,39.965,101920252,114275454.2,59.3155189660537,-0.0521357551852551,0.560158720797951,0.612294475983206
1503927000,40.035,40.5,39.9825,40.3675,103863888,115499464.6,62.4543009931471,-0.0300664328273403,0.57471143494903,0.604777867776371
1504013400,40.025,40.78,40,40.7275,118067640,114329117.6,65.0513719063118,0.00280303755978328,0.6082816647261,0.605478627166317
1504099800,40.95,40.9725,40.6525,40.8375,109078336,105795674.4,65.8291474729169,0.024757954902046,0.636426070793874,0.611668115891828
1504186200,40.91,41.13,40.87,41,107140384,105733234.4,66.997610338837,0.0420149277631505,0.664186775595766,0.622171847832616
1504272600,41.2,41.235,40.9075,41.0125,66364204,104939474.2,67.0908321063878,0.0457542709128254,0.679364686473647,0.633610415560822
1504618200,40.9375,41.0625,40.14,40.52,118145256,106472672.8,59.9103337127686,0.00849279962603922,0.644226415093371,0.635733615467332
1504704600,40.6775,40.7475,40.13,40.4775,86606904,103561838.8,59.3203197721384,-0.0238152880255493,0.605964505435395,0.629779793460944
1504791000,40.5225,40.56,40.09,40.315,87714008,102721233.2,57.0085240778519,-0.058928887235672,0.556118684416354,0.615047571652026
1504877400,40.215,40.2875,39.6325,39.6575,114446140,100282685.6,48.732988874475,-0.125415646581478,0.458278013425179,0.583693660006657
1505136600,40.125,40.5125,39.9725,40.375,126323192,101347426,56.2043260831473,-0.12004601373532,0.433636142837507,0.553682156572827
1505223000,40.6525,40.99,39.6925,40.215,286856184,111265688.4,54.3038021696748,-0.125646062231477,0.396624578783481,0.522270641014958
1505309400,39.9675,39.99,39.4775,39.9125,179629444,114354063.2,50.8058987667223,-0.146635774981737,0.338975922287787,0.485611697269524
1505395800,39.7475,39.85,39.5225,39.57,95042996,113571890.6,47.106127644754,-0.178389609673068,0.262624685178189,0.441014294851257
1505482200,39.6175,40.2425,39.5,39.97,196458408,117806698,51.5441645039152,-0.167434397586549,0.23172129786807,0.399155695454619
1505741400,40.0275,40.125,39.49875,39.6675,113077740,117974971.2,48.2472465011966,-0.174734564682924,0.180737489600965,0.355472054283888
1505827800,39.8775,39.9425,39.61,39.6825,83242528,116863392,48.4234164289153,-0.172433799283336,0.139929805179719,0.312363604463054
1505914200,39.475,39.565,38.4575,39.0175,211805456,123132747.8,41.6537470374388,-0.207238965208009,0.0533148979530438,0.260553863161052
1506000600,38.95,38.95,38.1875,38.3475,150046644,126755263.8,36.167576734652,-0.263323614512037,-0.0686006549789937,0.194722959533043
1506087000,38.005,38.0675,37.64,37.9725,186581772,132120568.8,33.5074760558193,-0.310379403145576,-0.193251294398927,0.117128108746649
1506346200,37.4975,37.9575,37.29,37.6375,177549344,135902023.4,31.2932233456346,-0.346049210636995,-0.315433404549594,0.0306158060874005
1506432600,37.945,38.48,37.9225,38.285,146640180,138040838,39.60116907028,-0.309223064630933,-0.355913024701266,-0.0466899600703328
1506519000,38.45,38.679725,38.385,38.5575,102016908,137238301.4,42.7392389438347,-0.252115188896555,-0.361833946191027,-0.109718757294472
1506605400,38.4725,38.57,38.175,38.32,88021820,136185475.6,40.751935836857,-0.217261194137002,-0.381295249965724,-0.164034055828722
1506691800,38.3025,38.5325,38,38.53,105199240,136088418.4,43.2640314461788,-0.169129018074682,-0.375445328422074,-0.206316310347393
1506951000,38.565,38.6125,38.18,38.4525,74795368,136509976.6,42.5470652174854,-0.133159602520843,-0.372765813498447,-0.239606210977603
1507037400,38.5025,38.7725,38.4775,38.62,64921172,133848772.4,44.6808234655591,-0.0907603205169793,-0.353056611623828,-0.262296291106848
1507123800,38.4075,38.465,38.115,38.37,80655000,133551177.2,42.1638253997603,-0.072990576728081,-0.35353451201695,-0.280543935288868
1507210200,38.545,38.86,38.5125,38.8475,85135076,133422230.6,48.1695416985368,-0.0249959589552076,-0.311788883982878,-0.28679292502767
1507296600,38.7425,38.8725,38.64,38.825,69630232,131181435.2,47.9170488158879,0.00757520604449963,-0.277323917472046,-0.284899123516545
1507555800,38.9525,39.1825,38.87125,38.96,65051692,128117860.2,49.6232973751181,0.0388058319817332,-0.236391833539379,-0.275197665521112
1507642200,39.01375,39.5,38.775,38.975,62468056,116898453.8,49.8200042357049,0.0598125069885611,-0.200432031785411,-0.260244538773972
1507728600,38.9925,39.245,38.9375,39.1375,67622560,111298109.6,52.0063571922157,0.0825865836181582,-0.157011309251274,-0.239597892869432
1507815000,39.0875,39.3425,38.932475,39,64500216,109770970.6,50.0203958329707,0.0859410479404338,-0.13217158294389,-0.218112630884324
1507901400,39.1825,39.32,39.1025,39.2475,65576752,103226887.8,53.4650882042191,0.101321752463585,-0.0914604403048429,-0.192782192768428
1508160600,39.475,40,39.4125,39.97,96485808,102397291.2,61.7523289926829,0.153516446955389,-0.000886634074191761,-0.154403081029581
1508247000,39.945,40.2175,39.8075,40.1175,75989100,102034619.8,63.1934326839611,0.189004253290184,0.081852235583149,-0.107152017707035
1508333400,40.105,40.1775,39.9,39.94,65496656,94719179.8,60.2513941516623,0.190988656679864,0.131583803142796,-0.0594048535370685
1508419800,39.1875,39.27,38.755,38.995,170336664,95733680.8,47.5570688500076,0.122454391705896,0.0936631360953015,-0.0287912556105945
1508506200,39.1525,39.4375,38.99,39.0625,95896584,91199421.4,48.3934495466072,0.0776493572793829,0.0682704409886341,-0.00937891629074878
1508765400,39.2225,39.4225,38.875,39.0425,87937308,86718819.6,48.1484247525603,0.0443050746137308,0.0460024269764148,0.00169735236268393
1508851800,39.0725,39.355,39.05,39.275,71028920,82938256.6,51.2392300782665,0.0359051114032007,0.0465787416166847,0.0106736302134841
1508938200,39.2275,39.3875,38.8175,39.1025,84828392,82078830.8,48.9097655394245,0.0176521154692449,0.0327387745500403,0.0150866590807953
1509024600,39.3075,39.457375,39.195,39.3525,68001876,81077833.6,52.2947397940241,0.0211030119388668,0.0414654240043788,0.020362412065512
