time,open,high,low,close,volume,volumema,100ma,MA,MA,MA,rsi,histogram,macd,signal
1336051800,140.34,140.45,138.99001,139.25,143762688,149244237.6,134.2609296,138.62557,139.336111111111,138.7918194,51.2285489274379,0.165476574326897,0.367222028664145,0.201745454337248
1336138200,138.515,139.30119,136.92,137,193931312,152068834.4,134.3704296,138.489379523809,139.359445555555,138.7991994,42.7647498311246,-0.0404201289226237,0.151220293183968,0.191640422106592
1336397400,136.50999,137.56,136.46001,137.10001,127765872,152079334.4,134.4993296,138.361285238095,139.336113333333,138.8025998,43.213848041455,-0.162718048277205,-0.0117571382399149,0.15096091003729
1336483800,136.28,136.77,134.92,136.55,213383872,150980515.2,134.6343296,138.281761428571,139.04278,138.7903998,41.2948037967988,-0.267318700931985,-0.183187466127691,0.0841312348042941
1336570200,135.10001,136.61,134.49001,135.74001,220778192,154312777.6,134.7743296,138.274143333333,138.55167,138.7540198,38.5777823838973,-0.371325753462683,-0.38002595702406,-0.0087002035613767
1336656600,136.67999,136.85001,135.71001,136.02,150600944,154126749.6,134.9126796,138.227476666667,138.066114444444,138.7340198,40.0462406926296,-0.399102223666817,-0.507577983144898,-0.108475759478081
1336743000,135.17,136.87,135.11,135.61,153032368,153316036.8,135.0528796,138.076048571428,137.592781111111,138.6916198,38.5912797704934,-0.420766668393607,-0.634434094970089,-0.213667426576483
1337002200,134.31,135.6144,133.91,134.11,163909936,154120274.4,135.1910797,137.931762857143,136.856113333333,138.6275798,33.7588134576084,-0.506066769181094,-0.84625088805285,-0.340184118871756
1337088600,134.02,134.81,133.13,133.34,207629248,157107858.4,135.2851798,137.755096190476,136.080002222222,138.5593798,31.573157411588,-0.579040571004263,-1.06398483262709,-0.484944261622822
1337175000,133.94,134.55,132.8,132.82899,207265568,161276927.2,135.3717697,137.457333809524,135.366556666667,138.5209596,30.176816618871,-0.622615192820257,-1.26321325264814,-0.640598059827886
1337261400,132.86,133.02,130.78999,130.86,247992944,163743236.8,135.4276697,137.088286190476,134.684334444444,138.4243596,25.4976149421391,-0.737104536011652,-1.56197872984245,-0.824874193830799
1337347800,131.37,131.60001,129.55,129.74001,319631104,172564813.6,135.4611698,136.708286666667,133.866556666667,138.27836,23.2858184483223,-0.834178925240254,-1.86759785038112,-1.03341892514086
1337607000,130.16,132.02,129.95,131.97,177861056,172865622.4,135.5159697,136.423524761905,133.357667777778,138.1663598,35.3170218357424,-0.69955999887393,-1.90786892373328,-1.20830892485935
1337693400,132.31,133.23,131.34,132.2,197531120,175867968.8,135.5896697,136.204953809524,132.964333333333,138.0587598,36.4244940566945,-0.552817388220302,-1.89933066013472,-1.34651327191442
1337779800,131.25,132.46001,129.99001,132.27,204958320,178603134.4,135.6511697,135.964953809524,132.547666666667,137.9029198,36.7792724890139,-0.415119220820916,-1.86541229794057,-1.45029307711965
1337866200,132.63,132.84,131.42,132.53,167357632,180156381.6,135.7214697,135.647810952381,132.205444444444,137.7553198,38.1596544781337,-0.27723680390425,-1.79683908199996,-1.51960227809571
1337952600,132.48,132.85001,131.78,132.10001,135465568,180393409.6,135.7675198,135.264001904762,131.982112222222,137.58292,36.7312690240921,-0.189868598196533,-1.75693802584138,-1.56706942764485
1338298200,133.16,133.92999,131.17,133.7,152883440,182282972,135.8275198,134.94543047619,132.022112222222,137.45092,44.9836018564155,-0.00876037702566368,-1.57801989892693,-1.56925952190126
1338384600,132.56,133.6924,131.49001,131.75999,162370368,183459624.8,135.8647198,134.559239523809,131.903334444444,137.2691196,38.4370959577647,-0.00428628567254696,-1.57461737899195,-1.5703310933194
1338471000,131.71001,132.45,130.34,131.47,196186192,187214887.2,135.9023197,134.11781047619,131.971112222222,137.0897196,37.5572376958471,-0.00544739321473853,-1.57714033483782,-1.57169294162308
1338557400,129.41,131.5042,128.16,128.16,253245008,192689003.2,135.9037197,133.538524761905,131.795555555555,136.8487194,29.3100131829283,-0.202797234271555,-1.82518948446253,-1.62239225019097
1338816600,128.39,128.74001,127.13499,128.10001,202548256,193119850.4,135.8934198,133.007572857143,131.365556666667,136.6267196,29.1849272874858,-0.304898706411983,-2.00351563320595,-1.69861692679397
1338903000,127.85001,129.25999,127.78,129.07001,164149376,194939025.6,135.8921199,132.629954285714,131.01778,136.41512,34.0834418792598,-0.275521536916739,-2.04301884793989,-1.76749731102315
1338989400,129.97,132.03,129.92999,131.97,184202752,193479969.6,135.91672,132.385668095238,130.984446666667,136.22232,46.0899763584435,-0.0414806794709055,-1.81934816036178,-1.77786748089088
1339075800,133.47,133.53,131.78,132.05,184772688,191679694.4,135.94882,132.171382380952,130.931113333333,136.03992,46.3801293695842,0.128699973176392,-1.61699251442039,-1.74569248759678
1339162200,131.71001,133.125,131.28999,133.10001,143915632,191345428.8,135.9864201,132.045668095238,131.042224444444,135.8925202,50.1709099539759,0.311543574419326,-1.35626301957262,-1.66780659399195
1339421400,134.17,134.25,131.28,131.41499,169756064,192181613.6,135.99287,131.826381904762,130.788334444444,135.71622,44.7084439319061,0.317485806911925,-1.27094933535204,-1.58843514226397
1339507800,131.78999,133.00999,131.16,132.92,181931744,193082704,136.0074699,131.698286666667,130.917224444444,135.55842,49.949995910457,0.415094834708048,-1.06956659887891,-1.48466143358696
1339594200,132.53,133.36,131.62,132.07001,172223872,191312435.2,136.0127701,131.601144285714,130.983892222222,135.3630202,47.2269788469476,0.413805324007176,-0.967404778577986,-1.38121010258516
1339680600,132.34,134,131.98,133.47,230616256,192479969.6,136.0313701,131.607334761905,131.573892222222,135.2072204,51.8800126824659,0.493241044840082,-0.764658796535059,-1.25789984137514
1339767000,133.38,134.25999,133.10001,134.14,169444432,188552544,136.05817,131.669763809524,132.245002222222,135.0928204,53.9716400074441,0.571399172619515,-0.543650875600747,-1.11505004822026
1340026200,133.58,134.73,133.28,134.39999,131365440,179139260.8,136.0765699,131.838334761905,132.837222222222,134.9850204,54.7928095715888,0.617191136977312,-0.343561126998623,-0.960752263975934
1340112600,135.08,136.25,134.3714,135.7,137382560,177115336,136.1147699,132.122143809524,133.251666666667,134.9346204,58.755150153306,0.705261069977451,-0.0791759265041208,-0.784436996481572
1340199000,135.71001,136.10001,134.27,135.48,206466624,177562111.2,136.1513698,132.289286666667,133.632777777778,134.9262206,57.8313703982935,0.716602323428138,0.111315907803601,-0.605286415624537
1340285400,135.64,135.78,132.33,132.44,205272320,177577811.2,136.1620698,132.300715238095,133.559443333333,134.8350206,46.8661500236288,0.497657906157682,0.0167859670725647,-0.480871939085117
1340371800,133.13,133.71001,132.62,133.46001,130029184,175711388.8,136.1834698,132.357382380952,133.786667777778,134.728421,50.2730635776006,0.403818410238225,0.0239010737126648,-0.37991733652556
1340631000,132.05,132.10001,130.85001,131.32001,146375680,176256894.4,136.1719699,132.299763809524,133.608891111111,134.6120212,43.9115223026385,0.190726637093538,-0.141509040158638,-0.332235677252176
1340717400,131.7,132.38,130.92999,131.98,141633936,175694419.2,136.16497,132.294049047619,133.59889,134.5106212,46.1737153683565,0.0923145856771875,-0.216842445155692,-0.309157030832879
1340803800,132.42,133.42999,131.96671,133.173,108087936,172980297.6,136.1513001,132.268953809524,133.56589,134.3924412,50.0921503397803,0.104745533855533,-0.178225113513463,-0.282970647368996
1340890200,132.28999,132.99001,131.28,132.78999,169242688,171633122.4,136.1347,132.318001428571,133.415888888889,134.276041,48.8623159290958,0.0851830633366813,-0.176491818198144,-0.261674881534826
1340976600,135.2,136.27,134.85001,136.105,212251056,169583424.8,136.1478501,132.538715714286,133.605334444444,134.243741,58.385480020206,0.282398082542848,0.0913227216437349,-0.191075360899113
1341235800,136.48,136.64999,135.52,136.50999,129524432,165932233.6,136.16105,132.936334285714,133.695333333333,134.2149408,59.3806948571846,0.418792375025607,0.332415107882895,-0.0863772671427118
1341322200,136.48,137.50999,136.34,137.412,80450192,161747274.4,136.18157,133.379762380952,133.91,134.227381,61.5842935811852,0.540679542833564,0.589472161399243,0.0487926185656792
1341495000,136.89999,137.8,136.28999,136.78999,126177440,158846008.8,136.20586,133.74738047619,134.393332222222,134.2169808,59.1992995924053,0.548592685141846,0.734533474992986,0.185940789851141
1341581400,135.47,135.77,134.85001,135.49001,151192000,157166974.4,136.2071601,133.915,134.618887777778,134.142981,54.4529198250814,0.440137481078276,0.736112641198986,0.29597516012071
1341840600,135.38,135.57001,134.7,135.32001,103780432,155160214.4,136.2084602,134.070714761905,135.063332222222,134.0461812,53.8449419673612,0.335539774359707,0.715399878070343,0.379860103710636
1341927000,136.00999,136.23,133.67999,134.14,167884816,155066652,136.2042602,134.120238095238,135.303332222222,133.9211812,49.6971274510298,0.173621815219614,0.596887372735154,0.42326555751554
1342013400,134.21001,134.60001,133.38,134.16,141734000,153056764.8,136.1853702,134.250952857143,135.412998888889,133.8069812,49.7677569258305,0.0604507548352405,0.49882900105959,0.43837824622435
1342099800,133.38,134.2269,132.60001,133.50999,143583120,151624727.2,136.1563701,134.279047619048,135.492998888889,133.6623808,47.4365490403353,-0.0591303322344206,0.364465330931324,0.423595663165745
1342186200,133.86,135.89,133.84,135.75,129644128,146576120.8,136.1491701,134.454285238095,135.453554444444,133.5708808,55.2209075029726,0.00810863310934767,0.433731454552429,0.425622821443082
1342445400,135.44,135.83,134.89999,135.42999,97525184,142980158.4,136.14315,134.547618095238,135.333554444444,133.4944806,53.990761429673,0.0255250333879556,0.457529113178026,0.432004079790071
1342531800,135.97,136.64,134.55,136.36,138860192,143354896,136.14044,134.653332380952,135.216665555556,133.4816806,56.9894856872775,0.0905157980364877,0.54514882733568,0.454633029299192
1342618200,136.03999,137.64,135.96001,137.37,113349632,142153249.6,136.1448401,134.794761428571,135.281111111111,133.4870804,60.035841311304,0.18681680044402,0.688154029854218,0.501337229410198
1342704600,137.64999,138.17999,137.21001,137.73,129847184,138322277.6,136.1505401,134.891428095238,135.529998888889,133.5106804,61.0936147509195,0.255786920863886,0.821070880490055,0.565283959626169
1342791000,136.95,137.16,136.32001,136.47,142904432,135203883.2,136.13965,134.938570952381,135.657775555556,133.5252802,55.5515581652538,0.200043440743288,0.815338260555279,0.615294819811991
1343050200,134.47,136.38519,133.84,135.09,145210816,135962964.8,136.12035,135.064761428571,135.763331111111,133.5066802,50.1822482401083,0.0609399981233325,0.691469817466157,0.630529819342824
1343136600,135.19,135.25,133.03,133.925,173301120,137309236.8,136.0823,135.086903809524,135.73722,133.4729802,46.128789057201,-0.109537918582531,0.49360742111466,0.603145339697191
1343223000,134.21001,134.56,133.25,133.96001,129122256,136683652.8,136.0487801,135.212618095238,135.787222222222,133.4699804,46.2692480264792,-0.21391251989421,0.335754689829429,0.549667209723639
1343309400,135.89,136.46001,135.25999,136.17,156526432,139105577.6,136.0429801,135.412141904762,135.833888888889,133.5265804,54.3589298264381,-0.132093662326214,0.384550131815871,0.516643794142085
1343395800,136.89,139.07001,136.1364,138.675,236768880,142481887.2,136.0822301,135.674141904762,136.194445555556,133.6435006,61.4448054453597,0.0812664855669697,0.618226901100798,0.536960415533828
1343655000,138.52,139.339,138.27,138.67999,106781936,137208431.2,136.11213,135.954618095238,136.452222222222,133.7999004,61.4576421480849,0.206159453864278,0.794659732864176,0.588500278999897
1343741400,138.49001,138.87,137.71001,137.71001,120575808,136761000,136.1188302,136.031047142857,136.490001111111,133.9593004,57.4532887718596,0.206365625321568,0.846457310651857,0.640091685330289
1343827800,138.7,138.73,137.39999,137.59,138293744,139653177.6,136.1190301,136.082476190476,136.474445555556,134.0717004,56.9587997317641,0.182182470967235,0.867819774039333,0.685637303072098
1343914200,136.55,137.57001,135.58,136.64,199556560,143322133.6,136.1096301,136.045714285714,136.493334444444,134.1605004,53.0652740739017,0.0905970271108805,0.798883586960699,0.708286559849818
1344000600,138.56,139.64,136.6794,139.349,157825008,143653784,136.1025001,136.167571904762,136.966556666667,134.3020804,61.2083819794011,0.194868537256871,0.951872231420907,0.757003694164036
1344259800,139.72,140.17,139.56,139.62,86327744,142781149.6,136.0996001,136.364238095238,137.599334444444,134.4438804,61.9201461875743,0.260401697727711,1.08250581632367,0.822104118595964
1344346200,140.17999,140.92,140.03,140.32001,109545056,139864161.6,136.0956002,136.602333333333,138.306001111111,134.6082804,63.7693874038992,0.325003962359877,1.22835907154581,0.903355109185933
1344432600,139.85001,140.64999,139.81,140.49001,89754624,137265192.8,136.0975003,136.904714761905,138.786002222222,134.7440806,64.2237705558097,0.351071452280841,1.34219442453698,0.991122972256143
1344519000,140.28999,140.89,140.14999,140.61,90291632,134600618.4,136.0951002,137.211857619048,139.001002222222,134.9210808,64.5616030551681,0.347627906837596,1.42565785580314,1.07802994896554
1344605400,140.03999,140.89,139.81,140.84,99792624,133108043.2,136.0991002,137.560905714286,139.241003333333,135.1084808,65.2391887499973,0.332096199373172,1.49315019818201,1.16105399880884
1344864600,140.60001,140.84,140.03999,140.77,79426880,132203128,136.1047001,137.799953333333,139.581002222222,135.3606808,64.8328947018678,0.289899850350858,1.52342881174741,1.23352896139655
1344951000,141.28999,141.38,140.37,140.78999,102379376,130379087.2,136.1206,138.055191428571,139.936556666667,135.6144804,64.9001206551634,0.238284834089229,1.53138500400809,1.29310016991886
1345037400,140.64,141.19,140.55,140.95,71085808,128265896,136.1336001,138.273762857143,140.415445555556,135.8520802,65.4691396462162,0.191864774064903,1.53293113749999,1.34106636343508
1345123800,141.14999,142.16,140.8,141.99001,112014192,127374246.4,136.1374002,138.493763333333,140.708891111111,136.0524804,68.9881743131185,0.206856473748263,1.59963695562041,1.39278048187215
1345210200,142.23,142.3,141.86,142.17999,90813680,124769708.8,136.1475001,138.705667619048,140.993334444444,136.2550802,69.5976802220151,0.204835588481537,1.64882496747407,1.44398937899253
1345469400,141.98,142.22,141.59,142.19,78255680,121421952,136.1647001,138.978048571429,141.201111111111,136.43688,69.6315477985763,0.180305356004289,1.66937107399789,1.48906571799361
1345555800,142.53999,143.09,141.45,141.75999,105581008,118035946.4,136.18,139.295667142857,141.34222,136.64378,66.2189220253063,0.114460615283342,1.63214148709778,1.51768087181444
1345642200,141.39999,142.05,141.07001,141.82001,133243440,118242005.6,136.1901001,139.67162,141.476665555556,136.8217802,66.4659638942066,0.0571841222074627,1.58916102457377,1.53197690236631
1345728600,141.47,141.48,140.44,140.66499,111466368,115989002.4,136.17835,139.990904761905,141.45722,136.9936798,57.7183577231133,-0.0693907792537263,1.44523842829915,1.51462920755288
1345815000,140.31,141.83,140.22,141.50999,99481184,109124617.6,136.18085,140.24519,141.539441111111,137.1544796,61.6906946708926,-0.104970555457024,1.3834160132316,1.48838656868862
1346074200,141.89,142.08,141.34,141.53999,68785872,107224814.4,136.1976499,140.381618095238,141.622774444444,137.3024794,61.8278114244105,-0.133423346237994,1.32160738589113,1.45503073212912
1346160600,141.17999,141.84,140.97,141.39999,75689568,104980502.4,136.2137499,140.511141904762,141.672773333333,137.4424794,60.7353175367138,-0.166462442374328,1.24695267916121,1.41341512153554
1346247000,141.52,141.89,141.12,141.50999,65421296,101336880,136.2466498,140.692093333333,141.619437777778,137.5586792,61.3137348437973,-0.184310364309411,1.18302716614878,1.36733753045819
1346333400,140.89999,140.94,140.19,140.49001,96589808,96188542.4,136.29255,140.830189047619,141.431662222222,137.6588794,53.4509203200701,-0.263393738155252,1.03809535776412,1.30148909591937
1346419800,141.28999,141.82001,140.36,141.16,151970368,95895810.4,136.33415,141.045427142857,141.317217777778,137.8332794,57.322437695718,-0.268262360864578,0.966161144838651,1.23442350570323
1346765400,141.03999,141.46001,140.13,141.03,120226192,97590732.8,136.3565501,141.125474761905,141.236107777778,137.9846792,56.3432372002491,-0.276801462785916,0.888421677220833,1.16522314000675
1346851800,141.09,141.47,140.63,140.91,100660256,97146492.8,136.3942501,141.186903333333,141.134995555555,138.176479,55.4024348313079,-0.285924452972419,0.807817573791226,1.09374202676364
1346938200,141.75999,143.78,141.75,143.77,158272432,100572383.2,136.4614501,141.351188571428,141.479996666667,138.412279,68.7817661066367,-0.104106852949561,0.963608460576694,1.06771531352625
1347024600,144.00999,144.39,143.88,144.33,107272000,101421401.6,136.5139301,141.534045238095,141.793331111111,138.635419,70.6391374692726,0.0413140846459403,1.11935791933368,1.07804383468774
1347283800,144.19,144.44,143.46001,143.50999,86458432,100754692,136.56293,141.67214,142.01222,138.849819,64.5800834816936,0.0681359161061041,1.16321372982037,1.09507781371427
1347370200,143.60001,144.37,143.56,143.91,88760000,101221348,136.62483,141.81833047619,142.29111,139.005919,66.1073046185236,0.0969196114365924,1.21622732801001,1.11930771657341
1347456600,144.39,144.55,143.89999,144.39,87640880,100484423.2,136.68923,141.990711428571,142.611111111111,139.1635192,67.8961257267484,0.13030795169084,1.28219265618696,1.15188470449612
1347543000,144.37,147.03999,143.99001,146.59,225470128,108203639.2,136.7872301,142.266902380952,143.288887777778,139.3470792,74.5310742377253,0.274301505794621,1.4947615867394,1.22046008094478
1347629400,146.88,148.11,146.75999,147.24001,169777008,111091780,136.8865302,142.566426666667,143.964444444444,139.5560796,76.1025704602666,0.380529955758126,1.69612252564244,1.31559256988431
1347888600,146.94,147.19,146.37,146.74001,119427744,112522483.2,136.9620303,142.792617142857,144.59889,139.7810796,72.4018439546137,0.383261042887436,1.79466887349361,1.41140783060617
1347975000,146.49001,146.81,146.25,146.62,98326496,113526024,137.0266303,143.004046190476,145.233334444444,140.0070794,71.5030822838083,0.344355364600787,1.84185203635715,1.49749667175637
1348061400,146.78999,147.17,146.41,146.7,128318256,114662886.4,137.0897303,143.218808095238,145.55889,140.2582794,71.7547902465897,0.293371383742271,1.86421090143421,1.57083951769193
1348147800,146.03,146.78999,145.63,146.71001,154009744,115701201.6,137.1581304,143.454523333333,145.823335555555,140.5092796,71.7883683409374,0.232354370333873,1.86128248060928,1.6289281102754
1348234200,146.64,146.67,145.81,145.87,108737440,115564755.2,137.2094303,143.64738,146.085558888889,140.7564798,64.8239942626365,0.113471585955319,1.77076759271955,1.65729600676423
1348493400,145.14999,145.98,145.03999,145.645,95682000,115374796,137.2626303,143.884523333333,146.278336666667,140.9543798,63.0593378473102,0.00354156610773804,1.66172296439891,1.65818139829117
1348579800,145.96001,146.24001,144.06,144.10001,133165120,118593758.4,137.3111304,144.007857619048,146.246115555555,141.1277802,52.4924104010062,-0.179261071092768,1.43410505942521,1.61336613051797
1348666200,144.065,144.11,142.95,143.295,146502128,122134386.4,137.3740804,144.091429523809,145.880004444444,141.2664802,47.9808427211427,-0.350523669650227,1.17521154345519,1.52573521310542
1348752600,143.89,144.97,143.50999,144.64,111830256,124454834.4,137.4494803,144.245715714286,145.591114444444,141.4118802,54.9479321216129,-0.367567797408092,1.0662754663453,1.4338432637534
1348839000,144.09,144.56,143.46001,143.97,150696064,127160147.2,137.5236803,144.362859047619,145.283335555555,141.5366802,51.2645844477699,-0.414812125266865,0.915328107169813,1.33014023243668
1349098200,144.52,145.69,144.00819,144.345,135911120,126357184.8,137.6097302,144.54643,145.030557777778,141.6941802,53.1572542517197,-0.410873828309095,0.81654794705031,1.22742177535941
1349184600,144.92,145.14999,143.83,144.5,113422128,126016981.6,137.6945302,144.705477619048,144.786113333333,141.8823802,53.9532563574453,-0.388165127196705,0.742215366363524,1.13038049356023
1349271000,144.89,145.42999,144.13,145.09,121283008,127048119.2,137.7893302,144.898810952381,144.606112222222,142.1056802,56.9519387302096,-0.326236537436731,0.722584821764315,1.04882135920105
1349357400,145.64,146.34,145.44,146.125,124311632,125350079.2,137.9094802,145.147144285714,144.634445555555,142.34898,61.6678704893992,-0.213829660836748,0.781534283155111,0.995363943991859
1349443800,146.91,147.16,145.7,146.14,124842064,126228582.4,138.0374802,145.260001428571,144.689445555555,142.54838,61.7332995258433,-0.140283182231017,0.820009966203088,0.960293148434105
1349703000,145.60001,146.12309,145.31,145.642,78415568,125826439.2,138.1656103,145.322477619048,144.860777777778,142.68772,58.1825264317928,-0.127367803965138,0.801083393477683,0.92845119744282
1349789400,145.53,145.64999,144.14999,144.2,148872816,128832080,138.2990103,145.355335238095,144.961333333333,142.7981202,49.3340102183755,-0.213085447897807,0.662094387570562,0.875179835468369
1349875800,144.17999,144.32001,143.09,143.28,124247440,130662408,138.4344102,145.325335238095,144.810222222222,142.90952,44.6666773690949,-0.322332413417368,0.472264318696659,0.794596732114027
1349962200,144.28,144.49001,143.327,143.36,123601440,125568973.6,138.5483102,145.276287619048,144.742444444444,143.02492,45.1525979107431,-0.37604787082532,0.324536893582376,0.700584764407697
1350048600,143.46001,143.95,142.58,142.89,124181872,123289216.8,138.6552102,145.100097142857,144.580777777778,143.14992,42.7759195191177,-0.426384027670522,0.167604729819544,0.593988757490066
1350307800,143.23,144.23,142.77,144.08,107689056,122702282.4,138.7733102,144.94962047619,144.534111111111,143.24454,49.9580846392268,-0.365054262487558,0.137670929380619,0.502725191868177
1350394200,144.75999,145.64,144.66,145.53999,108815440,123226729.6,138.9034101,144.892476666667,144.58411,143.3629398,57.0761621290726,-0.218887304778022,0.229116060895649,0.448003365673671
1350480600,145.64,146.32001,145.42,146.2,128834064,123252520,139.04441,144.872476666667,144.592443333333,143.4805396,59.8560914852606,-0.0777623180718708,0.350800468083833,0.428562786155703
1350567000,145.82001,146.52,145.33,145.82001,148108432,122957454.4,139.1656101,144.830572380952,144.556888888889,143.5871396,57.5453478326775,-0.0133886804303486,0.411826935617768,0.425215616048116
1350653400,145.55,145.56,143.05,143.3896,185645120,126802838.4,139.2819062,144.672457619048,144.306622222222,143.6427316,45.4576750927324,-0.131318372653433,0.261067650231325,0.392386022884758
1350912600,143.14999,143.67,142.28,143.41,125578624,128297669.6,139.4013062,144.555314761905,144.218844444444,143.6941316,45.5610410646887,-0.20062592110208,0.141603621507159,0.342229542609238
1350999000,141.86,142.06,140.83,141.42,192056320,131242229.6,139.5339062,144.354124285714,144.012177777778,143.7071316,37.9963177242014,-0.363666599867843,-0.112353707225566,0.251312892642277
1351085400,141.92999,142.10001,140.8,141.02,120179312,129926088.8,139.6631061,144.207457142857,143.752177777778,143.7117318,36.6780686713366,-0.474611571797609,-0.341951572104733,0.132659999692875
1351171800,142.02,142.28,140.57001,141.42999,134457312,131057441.6,139.7867059,144.118647142857,143.589954444444,143.7213316,39.0136062884618,-0.494314639895889,-0.485233300176986,0.00908133971890296
1351258200,141.3,141.84,140.39,141.35001,146023440,130823810.4,139.880506,143.961980952381,143.286622222222,143.7085316,38.7136282858327,-0.485938280621348,-0.598341511057782,-0.112403230436434
1351690200,141.85001,142.03,140.67999,141.35001,103438496,129200179.2,139.9735061,143.837219523809,142.821068888889,143.691932,38.7136282858327,-0.454189694463998,-0.680140348516431,-0.225950654052434
1351776600,141.64999,143.00999,141.52,142.83,100995568,128578851.2,140.070806,143.765076666667,142.446624444444,143.704732,47.394291964668,-0.313971468179903,-0.618414989277312,-0.304443521097409
1351863000,143.67999,143.72,141.41,141.56,137702128,129399807.2,140.1722561,143.625076666667,141.97329,143.7007322,41.9087074631865,-0.28789937682799,-0.664317742132397,-0.376418365304407
1352125800,141.35001,142.17,140.92999,141.8486,98378432,128103147.2,140.2615421,143.470724285714,141.802067777778,143.701304,43.5088353261767,-0.234616221842131,-0.669688642607071,-0.43507242076494
1352212200,142.28,143.52,142.13,142.96001,107068064,127214447.2,140.3704421,143.32001047619,141.752068888889,143.7472044,49.300578656278,-0.114026340573662,-0.577605346482017,-0.463579005908355
1352298600,141.66,141.67999,139.06,139.72,264304432,136508890.4,140.4329421,143.014296190476,141.56318,143.7114046,37.2959822860376,-0.235008997654804,-0.75734025297686,-0.522331255322056
1352385000,139.7,140.41,137.92999,138.03999,181517248,138141112,140.471942,142.652295714286,141.232067777778,143.6414046,32.8318134024263,-0.400971342338473,-1.02354543324515,-0.622574090906674
1352471400,137.62,139.44,137.55,138.16,201055184,141981499.2,140.5095421,142.364676666667,140.868735555555,143.5766048,33.4446599237746,-0.470639097439545,-1.21087296270611,-0.74023386526656
1352730600,138.59,138.81,137.96001,138.265,97677440,140685299.2,140.5351921,142.125867142857,140.525956666667,143.511705,34.0119561608157,-0.476184391913898,-1.33546435515893,-0.859279963245035
1352817000,137.53999,139.25,137.36,137.78999,123018192,140627115.2,140.558292,141.860628571428,140.130398888889,143.4577046,32.6558726760051,-0.477177839465908,-1.45575226257742,-0.978574423111512
1352903400,138.21001,138.42999,135.62,135.9299,191504944,144817909.6,140.593191,141.529195238095,139.363721111111,143.3531026,27.9554474076077,-0.562571184369937,-1.68178840357393,-1.119217219204
1352989800,135.98,136.4901,135.17999,135.7,178128368,148283556,140.6155909,141.130147619047,138.71261,143.2465026,27.4299262627181,-0.591071158686253,-1.85805616756181,-1.26698500887556
1353076200,135.89999,136.64,134.7,136.37,239483808,153816043.2,140.6660908,140.693481428571,138.103876666667,143.1557026,31.472950068805,-0.523640768376759,-1.92153596934651,-1.39789520096975
1353335400,137.89999,139.14999,136.4057,139.13,151495744,153985408.8,140.7375908,140.356814761905,137.67832,143.0629026,45.0532586487569,-0.265045495871545,-1.72920207080918,-1.46415657493764
1353421800,138.91,139.42,138.08,139.19,119807376,150693521.6,140.7977608,140.0411,137.619431111111,142.9601026,45.3070086954364,-0.071891370187823,-1.55402078767241,-1.48212941748459
1353508200,139.31,139.57001,139.03,139.45,81710752,148500128,140.8643609,139.8535,137.776098888889,142.8789028,46.4608405352017,0.0830474417717748,-1.37832011526987,-1.46136755704165
1353681000,140.13,141.39999,140.03999,141.35001,65409152,142167769.6,140.916811,139.755405238095,138.130544444444,142.827703,54.0841069872638,0.310383811814648,-1.07338779227334,-1.38377160408799
1353940200,140.64999,141.35629,140.19,141.05,100124320,141165020,140.9622111,139.737786190476,138.439988888889,142.760903,52.8055685136877,0.430072656273696,-0.846180783745865,-1.27625344001956
1354026600,140.91,141.39,140.24001,140.33,128646192,140874464,140.9913911,139.704929047619,138.722212222222,142.635703,49.7650343003434,0.448232826967752,-0.71596240630987,-1.16419523327762
1354113000,139.75999,141.53999,139,141.46001,177086432,142427613.6,141.0380913,139.706358571428,139.336668888889,142.520103,54.2203371970603,0.518846508685612,-0.515637097420608,-1.03448360610622
1354199400,141.99001,142.50999,141.37,142.12,151085872,144809982.4,141.1043912,139.743024761905,140.050002222222,142.4277028,56.6391837900472,0.587457214547907,-0.300162087921336,-0.887619302469243
1354285800,142.14,142.42,141.66,142.155,136568320,146588620,141.1727411,139.781357619047,140.69278,142.3384028,56.7696325741031,0.609991471841144,-0.125129962667813,-0.735121434508957
1354545000,142.8,142.92,141.34,141.45,124656320,145936329.6,141.2458411,139.715643333333,140.950557777778,142.2334028,53.2917995401122,0.553849255639013,-0.0428098649601907,-0.596659120599204
1354631400,141.44,141.87,140.87,141.25,127622496,147398532.8,141.3167411,139.700881428571,141.179446666667,142.1242026,52.3127033282157,0.482302803552686,0.00621938384165333,-0.476083419711032
1354717800,141.37,142.16,140.37,141.5,147300432,149410151.2,141.3966412,139.684281428571,141.407224444444,142.0368026,53.4636417159515,0.432470541155852,0.0645047567337826,-0.367965784422069
1354804200,141.37,142.03999,141.16,141.98,103220560,141355957.6,141.4589412,139.637614285714,141.477223333333,141.9635026,55.6756059050655,0.412552976556368,0.14772543627339,-0.264827540282977
1354890600,142.53,142.69,141.67,142.41499,108726320,137716411.2,141.5287912,139.765947142857,141.628888888889,141.9298022,57.6405868834336,0.408616751907867,0.245943399601856,-0.162673352306011
1355149800,142.21001,142.81,142.14999,142.47301,98840688,132605686.4,141.5899213,139.977043333333,141.867001111111,141.9133624,57.9086220767117,0.389914999969445,0.324720397655796,-0.0651946023136495
1355236200,143.06,144.11,142.99001,143.44,152570368,135350332.8,141.6506213,140.228471904762,142.087,141.8893624,62.2014720872717,0.420058525044962,0.459878553992553,0.039820028947591
